"gene_symbol","L50","L51","L52","L53","L55","L56","L57","L14","L15","L16","L17","L11","L12","L13","L18","L19","L21","L20","L23","L22","L25","L24","L27","L26","L29","L28","L43","L42","L41","L40","L47","L46","L45","L44","L49","L48","L06","L04","L05","L02","L03","L01","L09","L36","L37","L34","L35","L32","L33","L30","L39","baseMean_E","log2FoldChange_E2","lfcSE_E2","stat_E2","pvalue_E2","padj_E2","DEG_in_E2","expression_with_age_in_E2","baseMean_L1","log2FoldChange_L1","lfcSE_L1","stat_L1","pvalue_L1","padj_L1","DEG_in_L1","expression_with_age_in_L1","baseMean_L2","log2FoldChange_L2","lfcSE_L2","stat_L2","pvalue_L2","padj_L2","DEG_in_L2","expression_with_age_in_L2","gene_name"
"Def",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensin precursor"
"ENSBTSG00005026581",0,3.03025410870593,0,0,0,0,0,0,0,3.37081326670755,0,0,0,0,0,0,2.3844766124983,0,0,0.96036961596576,0.683117932840992,0,1.09983006525036,1.15091607549493,0,0,1.04687139003248,0,0,3.15514719951329,0,0,0,0,0,0,0,0,1.00623957125802,1.11146385342002,0,0,0,0.954749462194833,0,0,1.05540707353395,0,0,0,0,0.411954043674832,2.12333975604166,2.63510558180662,0.805789252127766,0.420364376296138,NA,"NO","NA",0.411954043674832,0.784797386147885,2.25306178371204,0.348324840366733,0.727596240640956,1,"NO","NA",0.411954043674832,0.39051891858165,3.44382740446719,0.113396774203924,0.909715997029611,0.999553509324884,"NO","NA","uncharacterized ENSBTSG00005026581"
"ENSBTSG00005026582",8.62908165233417,17.8604539977959,0,6.96975773469049,0,0,2.05194005231207,13.3274294541701,3.38013530568145,11.2557617181811,4.49098950868869,0.972542646196936,9.00843150266352,0.987229365399512,9.53567950818807,6.21961746380628,12.0882444360124,5.79737243204231,2.73531023414561,1.70981244443042,8.31395887951784,3.95825189593039,4.20904908283192,12.8650894240528,7.25052760137625,9.05918977268371,15.7969578643389,2.45429125653551,3.36363501858953,3.34992225945188,3.10227448611357,3.04515606583437,8.49123819573673,4.44902012264723,5.63649335768586,5.56619214195663,13.4437762249054,31.7642606901163,9.61465947691419,11.9563844694351,3.58397942089138,3.87257972230233,3.42446637241647,10.13901372092,4.44098591007511,8.68793337209798,1.11047706067685,13.9034906578109,6.92172478518386,2.71829134042311,11.9910858706624,6.97066952895791,0.368583385579796,0.691897070794758,0.532714187034231,0.594231443913028,0.931544950443253,"NO","NA",6.97066952895791,0.217955340105438,0.608623924105169,0.358111686828425,0.72025973345008,1,"NO","NA",6.97066952895791,1.34496532207107,0.921176867759005,1.46005112497347,0.144276023622325,0.653750732038661,"NO","NA","uncharacterized ENSBTSG00005026582"
"ENSBTSG00005026584",0,9.8962366805509,2.07447816428075,0,4.16700071362247,5.9520370506581,6.48731720841965,1.33723881730413,3.4390146055226,0.833918922815004,1.14994701104051,1.96812244389174,0,0,0,0,4.6121963379431,1.76282392862701,9.83435737082797,1.88245425943538,0,2.46740492781746,0,0,0,0,3.36548337449911,2.50136055211494,0,2.23268190412213,0,2.0443070134553,1.94146585144146,1.11930665046568,6.79228598651212,4.4711762205499,1.00131115340211,0,6.07938012834998,1.83626621405821,0,0.997766447942203,0,4.08621978499046,2.04500400958698,0,0,5.0291937734693,4.70901278243038,1.81680208600085,0,2.15556024266957,1.25396652233054,0.873972185101055,1.43478996666873,0.151346957871842,NA,"NO","NA",2.15556024266957,0.155355375168157,0.849640925386535,0.182848272165657,0.854917071332472,1,"NO","NA",2.15556024266957,-1.99981212777859,1.23031669657745,-1.62544500399106,0.104067773199898,0.592438787415669,"NO","NA","uncharacterized ENSBTSG00005026584"
"ENSBTSG00005026585",582.569732365657,396.983214430018,574.86170755313,576.088157218972,505.001593074168,646.989698621289,660.615725267193,434.385813042418,590.049450554368,684.581944610838,513.175678121951,480.030715990821,692.976996996128,580.900199367815,529.198142410079,529.726414114034,547.448463372706,404.778666832839,532.014314865186,564.731677865519,501.343326943304,431.288455922339,429.014857167427,571.741928461439,628.047608865977,649.930171356034,506.125981402971,581.351185198062,481.895874865942,651.934589006246,711.947022665055,559.749937654635,648.665646629795,692.473612151785,583.003468870448,537.467927350307,625.952547281704,505.907517171119,577.872151227073,538.146850974577,524.916056234065,645.636164413701,638.56389899991,470.899780437784,566.164104548141,557.172166037623,632.065056322426,683.000741212638,420.731201955682,484.267763334951,563.122750738998,561.323699060339,0.0191312295500233,0.118780898530123,0.161063182605675,0.872043637622878,0.986624390743529,"NO","NA",561.323699060339,0.138239909698754,0.0980382598362832,1.4100608265549,0.158521722993831,1,"NO","NA",561.323699060339,-0.103741216875567,0.14952493944441,-0.693805443165791,0.487804228617173,0.895580670238608,"NO","NA","uncharacterized ENSBTSG00005026585"
"ENSBTSG00005026586",50.1324756286765,56.6476582077429,30.932395256873,28.8187573685231,40.9477815551808,16.8299422636975,55.9450799575003,75.6723278357438,17.9242700180718,57.9276178336804,60.212715270233,25.3830056299533,39.2219707324745,19.4168320273587,47.2234298137623,28.4458542006544,101.098351732142,66.7394752242119,85.4018562912552,34.9465467348705,36.1580323513407,73.4242734680093,47.4103616642711,49.6203761127216,32.1880022561416,23.1146718036755,65.8333236099944,60.9119253786067,61.872126744373,16.201085682854,47.4248978426638,32.5247622096905,62.8786735569793,37.6729516319071,40.1542691657649,54.860718299771,34.079825053591,48.6821745462238,52.9145764941551,33.6133434733947,27.9432825032861,19.5699416725355,9.24309258655488,24.6134574704699,58.6141342419964,35.3889918588471,11.2744773443992,55.0453052406057,67.9501349763733,50.1829707457912,46.9722849295184,44.2785644803748,0.35036300993067,0.375648559924532,0.932688281837304,0.350980936901898,0.862540559188278,"NO","NA",44.2785644803748,-0.328902269343773,0.318586633316435,-1.03237937486565,0.301894430129118,1,"NO","NA",44.2785644803748,0.426585770882071,0.49724670246789,0.857895625581585,0.390950099926091,0.85169016114755,"NO","NA","uncharacterized ENSBTSG00005026586"
"ENSBTSG00005026590",1155.67778757888,1222.59197761254,1265.80067512042,1762.19137189934,1562.45497115719,963.709982647821,1475.34531483397,1482.98180104101,1097.37483825897,1090.0661635339,1104.25438617596,1150.0266651817,1026.0899327674,1106.65155458097,1442.72559379056,1126.12556394265,1496.65050057937,1566.74170524926,1103.28452492966,1407.77236547925,2012.92512680574,1468.30044361755,1631.0172317278,1439.77969426259,1444.10255344842,1557.80210654396,1426.15078485875,1340.14871677478,1455.25071370094,1166.04157629478,1393.91004762347,1252.06641110347,1043.21327748952,1315.77540275105,1374.93083920167,1448.6322632967,1338.64593663857,1330.00022310677,1354.2531848952,1789.00154929905,1463.05224361469,1191.86381736011,1136.94029324335,1668.60191757294,1464.98185146659,1531.47378331073,1465.23831079045,1328.30090032074,1571.54502568284,1651.11771561073,1689.44741402077,1379.47115750579,-0.190764103277851,0.135045369019317,-1.41259270616354,0.157775514886346,0.711103790691144,"NO","NA",1379.47115750579,-0.135874763708089,0.11175127496135,-1.21586768253949,0.22403533077854,1,"NO","NA",1379.47115750579,0.298702864887794,0.171066799231429,1.74611827794645,0.0807904013508367,0.559572241379287,"NO","NA","uncharacterized ENSBTSG00005026590"
"ENSBTSG00005026591",801.401320477025,854.792434170668,927.695210811177,1340.08310764619,950.819977517693,850.087690995998,1068.04567492532,928.700813199254,942.578131194027,844.613177617079,865.647643758056,968.005415741281,808.884451865742,923.870954032218,972.844144960013,923.091191207071,965.115709056434,969.458654520917,816.293363958653,856.058541710237,1222.63166221677,965.409053051019,1222.79272436963,818.613097908727,938.585841430185,1289.82834983641,893.290116674823,895.563959381995,924.28394001718,932.238636359209,802.622785956845,967.977324640356,788.536812248396,1023.89734028054,889.13064710827,989.2128597584,891.086450482742,1213.70285884393,915.64055565463,937.076357092421,1078.62713372655,1039.59242957354,935.064625120936,754.433898347837,872.832723401343,1054.99797581098,934.164888121551,932.915425389516,1182.87848859423,1065.14831195091,1072.62750212556,961.244948722363,-0.138934532573142,0.107137022270651,-1.296792925812,0.194702445401283,0.752650432474359,"NO","NA",961.244948722363,-0.0251787892534579,0.0884950271981939,-0.284522080512697,0.776010315143229,1,"NO","NA",961.244948722363,-0.144935375499049,0.135949846163995,-1.06609444283015,0.286380951467265,0.794851038510447,"NO","NA","uncharacterized ENSBTSG00005026591"
"ENSBTSG00005026592",20.7598120892974,14.6371055626521,11.7809634261909,2.35388406737732,10.5760230553222,46.038219845708,9.84979258727039,4.57794102812984,11.4325556503819,9.82362530503962,0,16.7591734430386,7.62974510341622,0,2.15507674205463,16.5341868865816,16.8188918519018,8.58883108466767,23.0895183960386,12.8825060842507,2.43536090218574,16.9325880499586,6.42763947890029,30.6091881297515,3.29042448391075,3.35575952944213,7.98054425158065,0.830370362253857,11.8953794532115,4.51759462350365,4.0031990114639,6.16811392993082,42.207976054676,14.6422754126765,39.0589825689736,6.7611679475911,30.3395898875837,9.91516180340094,3.00558788132862,16.2340549255088,13.3442158144637,24.6163144550189,5.38166190388962,11.4147415865852,5.07305047565326,4.40657929130151,3.37137842019093,9.06170579767384,7.13515520173332,8.25231929043234,9.34761332678818,11.9275205188408,0.00882464373258095,0.707645957049388,0.0124704220304972,0.990050300677826,0.999427583969495,"NO","NA",11.9275205188408,0.0432891788527347,0.61112821100112,0.070834856047343,0.943529190374816,1,"NO","NA",11.9275205188408,0.214147340541917,0.882819981183955,0.242571923049048,0.808337033822098,0.987044207692695,"NO","NA","uncharacterized ENSBTSG00005026592"
"ENSBTSG00005026593",4114.00838613965,5010.92001898203,3136.82689175708,2514.73276393955,3939.74355322812,4526.2027126007,3686.45624712911,7103.462126822,2244.67275506827,3802.08230746896,3787.36798095685,3202.27375270181,4464.94034582898,2587.87845010872,4398.04531712966,2307.94100479456,5257.73722888814,4382.2311384802,6608.7411984051,3956.24250140729,4530.08294403438,6159.52113254901,2832.007873284,6203.0046152242,2654.55339441608,2011.34552620661,4327.70709370092,4587.31249358681,6088.27848827102,2603.33247357982,4195.56105726591,2825.72289400157,4575.17680375556,3183.73927062671,5274.47362749471,4004.94798768993,4120.51774456923,4533.20799225357,4005.54959678648,8218.33571804674,3373.53621939508,2967.40944560726,2384.85961017339,5304.76783635859,3228.11213517737,2904.1598196642,3173.59734372053,3073.54275713126,4230.20599785064,5639.38778912518,3814.83247153668,4079.63327127295,-0.27688647689869,0.221512654411647,-1.24998040240238,0.211306706387959,0.768482102756085,"NO","NA",4079.63327127295,-0.0470700413776576,0.183059670017233,-0.257129499759431,0.797078805432859,1,"NO","NA",4079.63327127295,0.458340047824207,0.279587819449158,1.63934197393586,0.101142059010217,0.588141727362132,"NO","NA","uncharacterized ENSBTSG00005026593"
"ENSBTSG00005026596",28.4801959844998,13.3790175304159,37.5004133268652,40.8915020599234,13.5793587950744,24.5402744319098,13.032648782603,15.5905535189278,22.6608376434769,2.6204859449898,14.6783776226433,21.4756258959989,18.1300326012384,38.2472541558375,16.0284719472009,13.8883027728187,31.1562931096056,22.1508857127802,24.9281868375351,47.0712541146383,12.0937478159753,15.2086133030801,10.6584935652228,30.4313737090869,16.7391558907681,12.5546123627056,37.0091398841406,23.8581570134809,11.8020535365607,23.4544127682125,51.4509240135148,21.5530339586238,29.5447329089068,31.2297943573918,35.2746734756193,4.78243090085008,16.1713001050935,27.3126853617362,18.167739129505,14.3263420375625,3.6496241574806,15.6031173286239,10.6994848092195,28.7511748930926,35.2503855834882,29.4431934648525,13.4001494389723,30.8876967428086,20.4298080715208,47.2704924578613,14.837804848806,22.6250258957597,0.00124504603140232,0.469581466833715,0.00265139516641785,0.997884495210758,0.999922861451071,"NO","NA",22.6250258957597,0.712731790166117,0.394641772547357,1.80602216933482,0.0709148767562959,1,"NO","NA",22.6250258957597,0.253314581925295,0.599127591531329,0.422805735382408,0.672437002769422,0.958578206063335,"NO","NA","uncharacterized ENSBTSG00005026596"
"ENSBTSG00005026598",194.089906761175,209.408187629483,282.379884633088,272.328774506439,210.436542643038,143.119748071268,213.912360413049,289.218909550552,197.359230006176,190.044536270759,199.968974829303,206.889187726213,182.172368576003,281.508703947939,227.495517143349,217.374698005406,241.569893835241,215.271013404544,132.394245464946,196.554603020646,258.298904951334,202.028646921139,291.79512319472,187.357087506506,302.552559053913,174.689117246868,260.340734091886,196.577318564242,230.843972766241,229.752928750645,218.478306273113,168.228152629546,258.246652505923,249.009316670448,206.321850893652,236.524043229599,180.351275628121,401.339154082763,110.655286087255,259.135953858705,165.032823950822,187.123486945603,277.258641302075,128.738066157883,223.553601769082,248.223082099182,233.471516391366,190.380061371957,288.039037991099,192.282643894044,276.830326191021,222.293273713909,-0.214883088660605,0.182334041101841,-1.17851327904581,0.238592041603778,0.79015392237864,"NO","NA",222.293273713909,0.260049909321858,0.15107183518274,1.7213659250733,0.0851844434892028,1,"NO","NA",222.293273713909,0.200822872955274,0.236671805940698,0.848528924503977,0.396143471012133,0.855805553371624,"NO","NA","uncharacterized ENSBTSG00005026598"
"ENSBTSG00005026599",45526.0851926477,29809.7668689246,40372.7997716383,43060.4183457296,41404.0734546998,30966.1986580934,37849.1558740009,31086.1569117662,46434.8328589046,45637.0719622109,33997.0890970096,49389.1794591307,39001.2866143253,49207.4125150102,24740.901013055,45348.6156728202,33460.4164847395,30806.5945137151,21321.743254866,29072.7623507007,25881.5678735459,34255.9109183736,31125.7002178793,39771.9986153866,36230.9977056173,43021.1900516342,32263.5788930185,49448.6265742845,36983.1428559111,32653.4304566576,41596.4190336039,40135.5250060275,34642.5068153174,52307.8005141403,24872.2360548472,60437.2987200412,22287.4032679753,31975.5616529531,19763.7447732008,37676.2945749602,46409.4589625781,21255.610140994,45851.5306427504,21880.1370580434,33569.9335211749,36414.3451653858,41086.6297663968,36028.0573752726,34087.0701459623,38130.7746893818,29031.6651975453,36462.1315316637,-0.0950025046328184,0.208418135017676,-0.455826478942253,0.648514761582188,0.943186202267099,"NO","NA",36462.1315316637,0.270699130497484,0.172089343397986,1.57301506968648,0.115715328855717,1,"NO","NA",36462.1315316637,-0.000961043569199046,0.262881878414359,-0.00365579999274135,0.997083100125743,1,"NO","NA","uncharacterized ENSBTSG00005026599"
"ENSBTSG00005026602",14.4416969778485,11.1271802497936,5.6754537861595,21.9070756454916,5.05005545230187,9.62985005394339,5.31906312732434,13.8577382597265,15.1407179425329,13.7272460827685,25.4492867667841,16.783356282822,3.09637213405449,0,5.27312789573068,3.3163382315508,41.9257270404554,16.9296707074589,18.0399842009261,56.6129463816921,19.9836497683705,18.7832763477297,30.7935403700743,16.6751923533493,11.818880414764,7.27458679398292,6.38084818111197,54.3754751771001,8.39473674495277,24.4881876006849,13.5284555905119,27.5478589619668,15.0355670247637,19.649071626882,26.1478422584077,4.72671146236322,37.3888448766297,13.9847288654421,52.9812242098131,22.9492070600696,12.8031815024307,0,19.3245679548611,32.2472386991194,9.09088218799453,10.1702177048762,8.99739722092017,19.6924185558757,18.4140361223393,22.1316176757759,12.999238496084,17.6878739025218,-0.20479149134122,0.608767976349486,-0.336403193494613,0.736566841615024,0.961374029308511,"NO","NA",17.6878739025218,0.245455769647846,0.500345382642932,0.490572668725942,0.623728721148701,1,"NO","NA",17.6878739025218,-0.0428601665057745,0.76155136229607,-0.0562800733184319,0.955118692859127,1,"NO","NA","uncharacterized ENSBTSG00005026602"
"ENSBTSG00005026603",734.058458538389,984.215494510137,941.937094518207,963.990826222008,1104.56747077749,745.569306834214,996.348432928221,1043.10789366838,871.744464592711,889.498992064412,840.353060816336,1057.07915781344,837.35711762783,826.051111199223,1020.64410027867,969.933570587604,1136.91312819835,1149.26511436071,897.189218780665,1093.6493151601,1141.25979634554,1086.50117258918,1177.95241233058,1087.61054444132,1060.80684875308,846.7030194233,1043.48889012932,1167.89281998823,1041.86813539772,868.990044153818,952.757763828654,840.085145764947,526.109451096162,791.318315781067,891.135784996145,1062.79137499406,920.045273199864,975.033699967614,953.28338415401,902.790278053072,993.391239348744,816.01443784608,906.189092382348,953.009583005112,916.687879649619,1104.13206172116,852.154384590247,921.632572449016,1020.19442381475,935.923424067008,1042.02807456305,958.887346241214,0.087685534559911,0.129900433580382,0.675021107652048,0.499662354622284,0.915738784700214,"NO","NA",958.887346241214,-0.00331987431653929,0.107534063973776,-0.0308727689985649,0.975371006758907,1,"NO","NA",958.887346241214,0.107542203406605,0.165123239344705,0.651284482023177,0.51486286372903,0.905088216299065,"NO","NA","uncharacterized ENSBTSG00005026603"
"ENSBTSG00005026604",81.9169723587134,59.6383606983276,41.7391440132526,37.6489746894432,32.7695236897115,95.5992613236,43.7569597990729,75.2072967110603,58.2905264467292,81.857976334494,96.9329851210718,55.1888688149101,106.797955246973,85.1993175239653,62.4887174024843,49.6109305560557,52.7017777481239,45.5218774385873,109.672481401082,60.7307865755386,57.2442474943367,54.8265159391562,50.3459731421675,68.8715769492263,46.8928764006876,102.34626031103,34.1850321643465,48.9796945339953,42.4620770485531,98.2136639636348,52.0226673807341,81.183239185754,46.0381318780938,50.6655705466566,71.3036241743541,28.1601901636536,91.9961685278535,35.2446641465164,56.095442504056,102.807857842752,49.7264186834048,89.5914096862646,72.09095480651,54.9708009437533,45.6482171320228,62.7761080611212,38.1930455643663,68.4448055388152,26.1510298962256,46.7435619941624,58.8701144371575,62.0855418614619,-0.0854334944126659,0.326257693912883,-0.26185894158707,0.793430195183292,0.973071299522956,"NO","NA",62.0855418614619,-0.0695519636399766,0.270817535293274,-0.256822231118297,0.797316007590524,1,"NO","NA",62.0855418614619,0.0913093749473027,0.410116344590841,0.222642613862168,0.823813667700238,0.989147586941237,"NO","NA","uncharacterized ENSBTSG00005026604"
"ENSBTSG00005026606",20091.1604194342,15539.5987158104,15589.0242442296,9735.57093741801,15788.0413927176,18556.965953073,15926.433255888,10067.1809133198,14585.0084478491,11946.9133412863,15334.0604151544,15373.1812834917,14832.4926743634,18345.4006322818,11629.5224125716,9863.48529442841,8923.18113584785,13423.5113319352,12478.9739274229,10772.3060270427,6711.25160002194,10836.1582263984,12998.2019892001,14715.0976719737,10309.2260656034,8376.94486291845,12689.804986115,12474.2573224375,14394.0052107723,17463.7437695956,13473.1330297256,16880.0559056475,13786.9927838537,16167.7413053453,12414.9598659173,12746.1607939085,14047.0198457942,12047.5803249135,14728.2433650926,8076.24365367837,16909.6182993439,16285.904147312,16039.0596223595,12514.6863814116,12839.5019708799,12405.1662061277,14765.9460022337,14990.9053705784,15591.5163870381,12755.286810867,10928.6672592719,13532.6488978804,0.0990980241383856,0.182308037118231,0.543574631732325,0.586734220688117,0.929048995638493,"NO","NA",13532.6488978804,-0.00931966478229204,0.1505303648113,-0.0619121915633092,0.950632758661264,1,"NO","NA",13532.6488978804,-0.0566787818166574,0.229931907384237,-0.246502464409787,0.805293296965149,0.986604206781349,"NO","NA","uncharacterized ENSBTSG00005026606"
"ENSBTSG00005026607",45.5797150082202,41.9829422190065,27.1760260460055,23.3940486980604,30.2627791967338,46.1180471155103,29.2124972511527,48.9067997566819,13.6927638744233,24.7612848891518,28.5604622721152,27.4710020431078,27.5447201557264,23.9249167334033,31.3960404398127,16.8755245339951,65.9650761914242,41.7623018094189,36.9412418462352,38.138078864592,31.1726420267353,48.8189092614136,35.6269354950274,64.1943646243014,9.19891647097377,12.7040137840554,40.4701579562381,30.6926305803734,53.6244932343948,29.0390991728806,27.8304885769733,27.553791801203,54.8959191567877,24.5898289055882,54.1420248163219,36.8588117925256,29.6848573196367,42.8914841216588,29.1584456644399,39.6298304381387,20.6279719972577,22.7567591783231,29.9920360543355,60.3879685491025,26.4148150155721,27.4672679986016,18.9230162105185,57.1446169112596,34.1384480239722,60.8432542614882,31.6066253751586,34.9558175239222,-0.173103757292398,0.296808535766096,-0.583216910678119,0.5597472885526,0.925802335787511,"NO","NA",34.9558175239222,-0.147831208809561,0.255463498235621,-0.578678401535128,0.562806192194238,1,"NO","NA",34.9558175239222,0.753508087895694,0.389337325374882,1.93536051846599,0.0529460706704099,0.498849025865472,"NO","NA","uncharacterized ENSBTSG00005026607"
"ENSBTSG00005026609",56.4837122598355,8.64586095273516,7.02868553560714,26.3157740337346,17.6811735307254,38.6009371538236,22.391860955067,15.0902394215767,21.3328349291942,40.9589428681842,20.4334439401519,47.3948144052891,9.35940430016437,17.9635272311131,23.024833259981,38.1624980397231,10.0459572955158,27.7092830818338,24.3139826168887,22.2964923607825,4.29399394477477,41.39046711236,28.5635631627835,10.9207401839467,8.3809070523478,0,19.9456470209492,25.6962248524534,39.1940989803897,25.3210274480398,16.1340313563285,15.5934712890841,26.2620189672361,28.4894947286969,12.8761550128336,33.9494600582378,43.9442570032829,17.1398758091692,10.6589689364375,15.2704447064757,30.4861115080069,5.26568502904641,30.8265188633084,13.2361251210816,42.262908326514,21.6220122235287,26.9913243568476,42.3292260186368,8.30698009304489,21.8141795603292,25.7363271485717,23.2967941969935,-0.21560633344923,0.515967652399396,-0.417867927275284,0.676043683249731,0.948133756521541,"NO","NA",23.2967941969935,-0.0982344363561761,0.414524641263608,-0.23698093328475,0.812671582021966,1,"NO","NA",23.2967941969935,0.408986056463913,0.639033355983805,0.640007368370107,0.522167809038879,0.90857198772765,"NO","NA","uncharacterized ENSBTSG00005026609"
"ENSBTSG00005026610",1057.6666076213,1251.50006096221,1042.99204971326,1157.40811758655,1011.74314175473,1091.36942800655,968.858395864245,1021.53882389915,975.637402130094,896.480694612961,961.206702326979,1068.79415268092,1070.61194783437,973.347189533442,855.583229688868,1025.35931873965,962.448505169379,953.266806418354,899.116414308049,833.236759442305,1078.38057299083,972.315109846819,1023.23339226174,1063.69841834279,1050.80947227937,1299.26381618185,1129.20204773406,1056.79003818411,980.020003822943,828.020843002237,1031.84670965782,952.832836935943,1085.48728754037,1087.91981701586,947.255082577888,1054.61286861492,944.649195601399,1072.01180978141,860.394019247373,1226.092744361,782.256456272107,918.156454792744,939.027714590101,1159.7453524135,976.39031860831,1089.82405568906,1067.36927141211,890.894567734393,1208.9147434183,1226.64000326034,1213.56953486416,1025.40765308489,-0.0693203777565722,0.1016138750526,-0.682194018490968,0.495116276430335,0.914435037324743,"NO","NA",1025.40765308489,0.0683809579166834,0.0844933034148395,0.809306242661045,0.418339016326198,1,"NO","NA",1025.40765308489,0.114818676835695,0.128769262862262,0.891662142684707,0.372574050798049,0.845818362796581,"NO","NA","uncharacterized ENSBTSG00005026610"
"ENSBTSG00005026611",6.56599760530131,1.13088122539817,3.23122422366687,0,5.30438626799889,0,2.19464437845417,0.652435746610238,1.14376543582547,8.17114835936106,2.28041694976168,7.89541904415978,0,0,6.45833773859215,2.53202654470817,7.82359052302666,11.9892612653088,4.79897526590585,4.58962222058796,1.81679540957862,2.41398087091899,2.13878653490701,3.2703786924312,2.45865166435969,0,6.86271599275904,4.98340836975307,3.40967049438492,5.66153098919656,4.00954728412334,0,0,2.25664718677833,7.64851472407531,0,1.9525330482191,3.30638376576612,13.0136415724557,11.523855998579,4.85219986305168,0,2.15506572997866,3.12302455489345,4.05723926258087,8.81863808895377,1.12626982334041,9.07070077707728,4.76791946470373,4.59485208683826,4.67977098551505,3.93597756921346,-0.0909281792103298,0.839009588239177,-0.10837561392017,0.913697744456694,0.991236359940377,"NO","NA",3.93597756921346,-0.238202149341689,0.723950814393244,-0.329030846579447,0.742132372753714,1,"NO","NA",3.93597756921346,-0.375274116831322,1.09955729403036,-0.34129564586469,0.732881025447394,0.972691168309687,"NO","NA","uncharacterized ENSBTSG00005026611"
"ENSBTSG00005026612",952.915435800983,840.567451610002,767.640202517017,1079.46398198617,993.480671843398,1182.79866754431,805.752796770984,1292.03541969958,813.402513821632,765.660169772212,873.930759154862,937.593566806965,1041.19097013709,770.169850071257,850.756456251269,634.403872556762,736.124601085079,656.576183264367,696.76245251833,783.1662476307,956.254146734747,912.154161727155,1046.98939686927,976.892301304635,793.205113646162,918.308510388266,826.280832603828,825.130596658842,867.423896835795,861.502672015721,1129.18219480662,813.147977453742,916.414083401334,820.743216887892,698.728634757783,902.54848091888,660.411194276743,977.604466605873,903.47427639468,1104.41919320902,927.730711564059,834.050592508307,704.88732030397,696.785088605069,710.879819605304,848.609028061159,797.576811924605,757.421803256117,809.430650317562,789.406123220722,800.371183645611,863.967779438283,-0.181361984689429,0.143925991992471,-1.26010585147759,0.207631179680703,0.763804851009757,"NO","NA",863.967779438283,0.020039481968297,0.119041497216501,0.168340305161411,0.866315567342429,1,"NO","NA",863.967779438283,-0.234331875279365,0.181784587423382,-1.28906349323003,0.197376013901756,0.7079593842551,"NO","NA","uncharacterized ENSBTSG00005026612"
"ENSBTSG00005026613",1212.89829618631,849.914127041852,961.873599483763,857.808791910525,813.116369721582,1317.56036437501,820.844839962324,853.260250601846,1172.55718115288,1319.65876442347,1073.37662494353,917.978714461913,990.083773971643,1115.31369411298,1026.86026893973,1029.0181280482,939.851326288861,943.625811753837,1084.43877018054,1058.36363287858,846.817941346901,977.183857759164,891.739255811577,1427.1466707146,873.81857150821,1027.71337638331,782.341780547755,955.416341271503,804.004648638978,1102.60621050733,821.849971147405,990.912607075309,1476.15747411104,968.057067420263,1033.90142615822,854.645179597368,1119.81098849659,915.20501925858,1085.98524787818,997.712484385494,932.500994401633,1203.46478176806,1105.01516923537,861.553212033566,1105.31036607268,891.717219749526,920.006590104463,1153.91100331837,939.118852440461,1022.77242017038,984.507687182845,1008.45701464577,-0.0747982690255503,0.128407601976563,-0.5825065484768,0.56022553190971,0.92589269770984,"NO","NA",1008.45701464577,0.000653119259175521,0.106035002883618,0.00615946849072442,0.995085486263851,1,"NO","NA",1008.45701464577,-0.0448579894383637,0.161540642687148,-0.277688566122887,0.781251438451667,0.981385714720142,"NO","NA","uncharacterized ENSBTSG00005026613"
"ENSBTSG00005026614",2334.3045380481,2527.49181793912,2226.8813574785,2283.73571197656,2007.17753505407,1824.44294520283,2447.7898221083,2391.69739881554,2373.97676095622,2328.52323763865,2068.89953235565,2202.24559219189,2839.30026034646,3111.1024105847,2087.84687508521,2744.44396006539,2004.70798075654,1987.4173715092,2055.48093689615,2846.54418345512,2775.43711658525,2329.96612989039,2797.47208714197,1439.99863214976,3511.74583495307,1862.29548993607,2048.60901703473,2059.79176134729,1635.74571389517,2598.52312310829,3612.55943486576,2534.86103978939,4779.77032368091,2365.54543056616,1974.1492663458,2190.43867075622,2545.75067589981,1872.73943922872,3044.25867356624,5919.20049014682,2378.03219408564,2867.48557750302,1851.96468149274,1786.02716970553,1472.67464129529,3328.52263234429,1910.47828889868,2051.0565083688,2174.31107549218,2025.23505485812,3138.71989613125,2462.30149606917,-0.336726177220718,0.236504100696811,-1.42376464606163,0.154514613043916,0.708236738685039,"NO","NA",2462.30149606917,0.0919930494603047,0.195322125472618,0.470981202143437,0.637654158786174,1,"NO","NA",2462.30149606917,-0.252649742894205,0.298426539905905,-0.846606146269253,0.397214686932914,0.856003384402491,"NO","NA","uncharacterized ENSBTSG00005026614"
